mutant1,mutant2,template,passed_test,diff_locations,explored_diffs,elapsed_time_ms
smiTemplateid9.xml,ccn4.xml,Template4,FAILED,4,1,2
ccn4.xml,tadSyncid5id3.xml,Template4,FAILED,4,1,2
tadSyncid5id3.xml,ccn4.xml,Template3,FAILED,3,1,3
ccn4.xml,tadSyncid13id3.xml,Template3,FAILED,3,1,2
tadSyncid13id3.xml,ccn4.xml,Template2,FAILED,2,1,3
ccn4.xml,tadSyncid7id5.xml,Template1,FAILED,4,1,3
tadSyncid7id5.xml,ccn4.xml,Template3,FAILED,3,1,3
ccn4.xml,tmi13.xml,Template2,FAILED,2,1,3
tmi13.xml,ccn4.xml,Template3,FAILED,4,1,4
ccn4.xml,tadSyncid0id1.xml,Template3,FAILED,3,1,3
tadSyncid0id1.xml,ccn4.xml,Template2,FAILED,2,1,3
ccn4.xml,tadSyncid1id6.xml,Template2,FAILED,3,1,3
tadSyncid1id6.xml,ccn4.xml,Template1,FAILED,2,1,3
ccn4.xml,tadSyncid0id6.xml,Template2,FAILED,4,1,3
tadSyncid0id6.xml,ccn4.xml,Template1,FAILED,3,1,3
ccn4.xml,ccn8.xml,Template2,FAILED,3,1,3
ccn8.xml,ccn4.xml,Template1,FAILED,1,1,3
ccn4.xml,tadSyncid5id6.xml,Template1,FAILED,4,1,3
tadSyncid5id6.xml,ccn4.xml,Template2,FAILED,3,1,3
ccn4.xml,tadSyncid8id9.xml,Template3,FAILED,4,1,3
tadSyncid8id9.xml,ccn4.xml,Template1,FAILED,3,1,3
ccn4.xml,tadSyncid0id12.xml,Template1,FAILED,4,1,2
tadSyncid0id12.xml,ccn4.xml,Template3,FAILED,3,1,3
ccn4.xml,tadSyncid1id7.xml,Template3,FAILED,3,1,4
tadSyncid1id7.xml,ccn4.xml,Template1,FAILED,2,1,3
ccn4.xml,tadSyncid12id9.xml,Template3,FAILED,4,1,3
tadSyncid12id9.xml,ccn4.xml,Template3,FAILED,3,1,3
ccn4.xml,tadSyncid3id12.xml,Template2,FAILED,4,1,3
tadSyncid3id12.xml,ccn4.xml,Template1,FAILED,3,1,3
ccn4.xml,tadSyncid7id10.xml,Template4,FAILED,4,1,3
tadSyncid7id10.xml,ccn4.xml,Template1,FAILED,3,1,2
ccn4.xml,tadSyncid4id2.xml,Template2,FAILED,4,1,3
